0xf05dee6573878712b35136078385977726148a60, 40000, 3247.9792186
0xf078b37082f9e669d3df6ead6b415198e036ef47, 5000, 405.96949740499997
0xf483a8d99950fd4f3da79e89c3a09297705574c1, 19956.9327041868, 1339.4378096319351
0xf60050df91d4f7730c21fd230bb67427aa091de5, 20000, 1648.81279042
0xf758dcacdfd0ab63d2d8dfadc9d11eeb1e10af9b, 5000, 303.540359755
0xf8ba44c82a608df0678df28ae6deb31882947aa0, 1, 0.024293819824
0xf8fc775a17e980ae0d66798d2fd737c37d4b5450, 5000, 412.05331441500005
0xfb75c37369156c6510c116241fee0b62e0a1a229, 2000, 165.07752354000002
0xff86bd71821cbc926d8bed1eeb3f465ecac1619f, 7595.574670020645, 547.9225292638245
0xfff4da66c6561325d94beafd04c0957f3bfffcf7, 40000, 3302.39488532
